Order date,product_left,wareh_name,wareh_addr,wareh_state,prod_name,prod_cate,prod_price,prod_website,prod_short_description,prod_depth,prod_height,prod_width,prod_size,prod_quantity,store_id,sup_name,sup_email,sup_tel,time_id,time_date,time_month,time_quater,time_year,wareh_id,prod_id,sup_id,total_qty,total_qty_sold,prod_cost
12/5/2022 AD,20,South Republican Storage,"87505 Christine Locks Suite 736, Helena, Montana 59601",Montana (MT),BRIMNES,TV & media furniture,99.99,https://www.ikea.com/us/en/p/brimnes-tv-unit-black-50337698/,TV unit,16,20,47,Small,156,S0181,"Murphy, Smith and Mccoy",eric08@herring.org,(916) 123-6782,TM1228,12,5,Q2,2022,WH1012,PD0181,SPE0128,30,10,93.99
29/8/2019 AD,22,West Drug Depot,"09002 John Mountain Suite 838, Helena, Montana 59601",Montana (MT),BILLY / OXBERG,Bookcases & shelving units,94,https://www.ikea.com/us/en/p/billy-oxberg-bookcase-with-panel-glass-door-oak-effect-s79483340/,Bookcase with panel/glass door,11,79,15,Big,317,S0222,Martin-Stark,michael55@gill.net,(410) 130-7184,TM1229,29,8,Q3,2019,WH1992,PD0222,SPE0138,27,5,87
13/8/2021 AD,-9,Central Page Warehouse,"1910 Cassandra Street Suite 633, Madison, Wisconsin 53703",Wisconsin (WI),HEMNES,Beds,349,https://www.ikea.com/us/en/p/hemnes-day-bed-frame-with-3-drawers-white-90349326/,Daybed frame with 3 drawers,70,18,89,Small,188,S0072,Rivers-Delgado,bauerchristy@huff-marks.com,(517) 195-9433,TM1230,13,8,Q3,2021,WH1083,PD0072,SPE0114,19,28,347
4/9/2022 AD,20,North Our Depot,"7209 Ruiz Cape Suite 899, Lansing, Michigan 48933",Michigan (MI),TROFAST,Children's furniture,475,https://www.ikea.com/us/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s89102095/,Storage combination,44,91,94,Medium,408,S1724,"Hudson, Berry and Walker",craig21@suarez.com,(317) 182-7814,TM1231,4,9,Q3,2022,WH0258,PD1724,SPE0060,46,26,466
14/1/2022 AD,-3,North Picture Depot,"22310 Jones Lodge, Des Moines, Iowa 50309",Iowa (IA),VEDBO,Chairs,975,https://www.ikea.com/us/en/p/vedbo-armchair-gunnared-light-brown-pink-40423578/,Armchair,65,75,73,Big,496,S1099,Martin PLC,katherine13@holloway-barr.biz,(803) 154-9733,TM1232,14,1,Q1,2022,WH0983,PD1099,SPE0058,26,29,972
19/6/2020 AD,21,Central Very Distribution Center,"653 Martinez Fort, Oklahoma City, Oklahoma 73102",Oklahoma (OK),BILLY,Bookcases & shelving units,25,https://www.ikea.com/us/en/p/billy-height-extension-unit-black-oak-effect-60477358/,Height extension unit,11,13,15,Medium,13,S0474,Washington-Chandler,vaughnsusan@morales-edwards.biz,(502) 191-5765,TM1233,19,6,Q2,2020,WH1654,PD0474,SPE0096,40,19,20
9/8/2019 AD,22,South Every Depot,"20258 Wang Mountains Suite 532, Frankfort, Kentucky 40601",Kentucky (KY),BILLSBRO,Cabinets & cupboards,49,https://www.ikea.com/us/en/p/billsbro-handle-stainless-steel-colour-30323598/,Handle,23,41,35,Medium,87,S1019,"Griffith, Gonzalez and Brown",william91@elliott.org,(512) 199-1321,TM1234,9,8,Q3,2019,WH0462,PD1019,SPE0040,33,11,43
7/11/2021 AD,41,East Hand Storage,"61901 Miranda Trail, Montgomery, Alabama 36104",Alabama (AL),SLATTUM,Beds,199,https://www.ikea.com/us/en/p/slattum-upholstered-bed-frame-knisa-light-gray-60464407/,Upholstered bed frame,51,200,144,Medium,354,S0059,Murray Group,gloverthomas@campbell.com,(651) 147-1944,TM1235,7,11,Q4,2021,WH0174,PD0059,SPE0072,47,6,190
13/7/2019 AD,-1,Central Nearly Warehouse,"99621 Hernandez Estate Suite 890, Baton Rouge, Louisiana 70801",Louisiana (LA),INGATORP / INGOLF,Chairs,2725,https://www.ikea.com/us/en/p/ingatorp-ingolf-table-and-4-chairs-white-nordvalla-beige-s59254165/,Table and 4 chairs,,74,87,Small,263,S1425,Turner and Sons,owenssheila@alvarez.com,(573) 182-5548,TM1236,13,7,Q3,2019,WH0656,PD1425,SPE0139,10,11,2717
17/12/2022 AD,11,South Other Warehouse,"294 Lowery Groves, Little Rock, Arkansas 72201",Arkansas (AR),GLENN,Chairs,445,https://www.ikea.com/us/en/p/glenn-bar-stool-white-chrome-plated-30135658/,Bar stool,52,100,50,Small,165,S1392,"Gilbert, Alexander and Lee",joe54@snow-kelly.com,(785) 130-2839,TM1237,17,12,Q4,2022,WH1876,PD1392,SPE0053,13,2,439
1/1/2021 AD,29,Central Energy Storage,"63488 Perez Spurs, Lansing, Michigan 48933",Michigan (MI),RÅSKOG,Chairs,84,https://www.ikea.com/us/en/p/raskog-stool-black-60351900/,Stool,44,45,44,Small,358,S1298,Fowler-Brooks,pclay@montgomery-mccullough.com,(717) 150-2464,TM1238,1,1,Q1,2021,WH1926,PD1298,SPE0059,32,3,78
17/10/2023 AD,-14,South Face Warehouse,"9159 Thomas Spur, Albany, New York 12207",New York (NY),HAVSTA,Cabinets & cupboards,2290,https://www.ikea.com/us/en/p/havsta-storage-comb-w-sliding-glass-doors-dark-brown-s99265911/,Storage comb w sliding glass doors,47,212,121,Medium,350,S0993,"Harper, Chan and Marshall",stephanieguzman@bennett.com,(601) 168-6236,TM1239,17,10,Q4,2023,WH0662,PD0993,SPE0148,14,28,2286
18/2/2022 AD,20,West Send Depot,"653 Moore Ports, Juneau, Alaska 99801",Alaska (AK),GLASSVIK,Cabinets & cupboards,175,https://www.ikea.com/us/en/p/glassvik-glass-door-dark-red-brown-clear-glass-10443629/,Glass door,2,38,60,Small,52,S0735,Owens-Mitchell,ppatterson@wilcox.biz,(717) 159-1192,TM1240,18,2,Q1,2022,WH0491,PD0735,SPE0104,42,22,169
23/7/2020 AD,20,Central However Warehouse,"5769 Smith Lane Suite 185, Albany, New York 12207",New York (NY),BROMMÖ,Outdoor furniture,205,https://www.ikea.com/us/en/p/brommoe-lounger-outdoor-black-brown-stained-brown-40332682/,Lounger,92,89,48,Medium,263,S1885,Bright LLC,pierceelizabeth@mcgee.com,(651) 113-1093,TM1241,23,7,Q3,2020,WH1572,PD1885,SPE0030,38,18,200
23/9/2022 AD,19,North Picture Distribution Center,"39291 Stafford Cliffs, Jefferson City, Missouri 65101",Missouri (MO),VILTO,Bookcases & shelving units,99.99,https://www.ikea.com/us/en/p/vilto-shelf-unit-birch-90344456/,Shelf unit,10,59,18,Small,158,S0310,"Mcgrath, Silva and Williams",petersfrank@hurley-neal.com,(802) 192-8390,TM1242,23,9,Q3,2022,WH0987,PD0310,SPE0092,39,20,92.99
15/4/2023 AD,3,South Work Distribution Center,"36965 Douglas Summit Apt. 861, Concord, New Hampshire 03301",New Hampshire (NH),JONAXEL,Chests of drawers & drawer units,160,https://www.ikea.com/us/en/p/jonaxel-frame-with-mesh-baskets-castors-s19306185/,Frame with mesh baskets/castors,51,73,25,Big,247,S1600,Brown Inc,jarroyo@harris-kim.info,(919) 126-8259,TM1243,15,4,Q2,2023,WH0694,PD1600,SPE0026,20,17,155
3/6/2022 AD,9,Central Car Warehouse,"611 Michelle Ville, Sacramento, California 95814",California (CA),ANTILOP,Chairs,20,https://www.ikea.com/us/en/p/antilop-cover-blue-red-80426928/,Cover,,,,Small,334,S1246,Butler-Bell,waltonkaren@smith.net,(602) 195-2891,TM1244,3,6,Q2,2022,WH1691,PD1246,SPE0122,33,24,15
28/4/2020 AD,26,South Born Distribution Center,"7464 Morgan Stravenue Apt. 336, Bismarck, North Dakota 58501",North Dakota (ND),HATTEFJÄLL,Chairs,1295,https://www.ikea.com/us/en/p/hattefjaell-office-chair-with-armrests-gunnared-beige-white-s49252119/,Office chair with armrests,68,110,68,Big,155,S1123,Rice-Lee,cphillips@cook.com,(505) 169-7940,TM1245,28,4,Q2,2020,WH1517,PD1123,SPE0111,49,23,1287
26/4/2019 AD,-3,Central Treatment Distribution Center,"411 Austin Meadows, Richmond, Virginia 23219",Virginia (VA),FALHOLMEN,Outdoor furniture,189,https://www.ikea.com/us/en/p/falholmen-table-outdoor-grey-brown-stained-light-brown-stained-90313092/,Table,60,28,28,Big,428,S1961,"Avery, Turner and Poole",russellmarc@campbell-wilson.org,(307) 155-3090,TM1246,26,4,Q2,2019,WH1212,PD1961,SPE0141,21,24,185
22/11/2023 AD,36,North Attack Storage,"4380 Julian Meadows Apt. 153, Boise, Idaho 83702",Idaho (ID),BALTSAR,Chairs,595,https://www.ikea.com/us/en/p/baltsar-chair-black-blue-brown-10413137/,Chair,56,85,58,Medium,246,S1136,Jackson Ltd,meredith63@carroll.com,(360) 144-4855,TM1247,22,11,Q4,2023,WH1390,PD1136,SPE0054,41,5,593
5/9/2020 AD,9,South Price Distribution Center,"802 John Stravenue Apt. 038, Cheyenne, Wyoming 82001",Wyoming (WY),ENHET,Bookcases & shelving units,80,https://www.ikea.com/us/en/p/enhet-wall-cabinet-1-door-white-white-frame-s69434500/,Wall cabinet/1 door,6,30,18,Big,426,S0506,"Gross, Johnson and Flores",krodriguez@davis-thomas.com,(803) 115-2874,TM1248,5,9,Q3,2020,WH1376,PD0506,SPE0089,38,29,73
17/6/2023 AD,3,Kathleen Warehouse,"3171 Christopher Canyon Suite 715
 Providence, RI 02903",Rhode Island (RI),LEVLA,Bookcases & shelving units,9.99,https://www.ikea.com/us/en/p/levla-wall-organizer-dark-brown-20498353/,Wall organizer,3,7,10,Small,103,S0404,"Spencer, Gill and Pruitt",coryortiz@kennedy-williams.com,(512) 145-6292,TM1249,17,6,Q2,2023,WH0144,PD0404,SPE0063,18,15,1.99
28/5/2020 AD,41,South Guess Warehouse,"521 Savage Fork Suite 961, Saint Paul, Minnesota 55102",Minnesota (MN),LACK,TV & media furniture,49.99,https://www.ikea.com/us/en/p/lack-tv-unit-black-brown-20498937/,TV unit,13,14,47,Big,493,S0171,Smith Group,freemanantonio@washington.info,(302) 166-8238,TM1250,28,5,Q2,2020,WH0643,PD0171,SPE0101,46,5,39.99
13/1/2020 AD,15,North Future Warehouse,"409 Edward Pass Suite 473, Hartford, Connecticut 06103",Connecticut (CT),BEKANT,Chests of drawers & drawer units,1000,https://www.ikea.com/us/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s69286806/,Storage unit with smart lock,45,61,41,Small,386,S1637,Green-Scott,kristin80@day.net,(217) 129-7852,TM1251,13,1,Q1,2020,WH0485,PD1637,SPE0079,38,23,990
7/4/2019 AD,20,East By Storage,"995 Kathryn Inlet, Montpelier, Vermont 05602",Vermont (VT),HATTEFJÄLL,Chairs,1045,https://www.ikea.com/us/en/p/hattefjaell-office-chair-gunnared-beige-00308684/,Office chair,68,,68,Medium,378,S1326,Barrett-Spencer,longtamara@ferguson.info,(501) 153-4231,TM1252,7,4,Q2,2019,WH0964,PD1326,SPE0008,30,10,1035
24/12/2019 AD,8,East For Depot,"4884 Julie Roads Apt. 500, Harrisburg, Pennsylvania 17101",Pennsylvania (PA),KALLAX,Bookcases & shelving units,124.99,https://www.ikea.com/us/en/p/kallax-shelving-unit-with-underframe-black-brown-black-s69442642/,Shelving unit with underframe,15,64,30,Medium,126,S0221,Bean-Buchanan,coxjessica@herman.com,(602) 175-1429,TM1253,24,12,Q4,2019,WH1827,PD0221,SPE0134,36,28,116.99
7/2/2021 AD,22,Central Own Warehouse,"400 Joseph Pines, Boise, Idaho 83702",Idaho (ID),PLATSA,Chests of drawers & drawer units,398,https://www.ikea.com/us/en/p/platsa-chest-of-2-drawers-white-skatval-dark-grey-s29277229/,Chest of 2 drawers,57,53,80,Big,156,S1611,Smith LLC,tonyasmith@lawson.biz,(515) 147-7191,TM1254,7,2,Q1,2021,WH0349,PD1611,SPE0039,30,8,392
11/6/2020 AD,30,West Television Storage,"34836 Richard Plaza, Phoenix, Arizona 85001",Arizona (AZ),RÅVAROR,Bookcases & shelving units,99.99,https://www.ikea.com/us/en/p/ravaror-shelf-unit-on-casters-oak-veneer-50454507/,Shelf unit on casters,13,27,26,Medium,376,S0395,Anderson Ltd,nscott@garner.com,(775) 145-9059,TM1255,11,6,Q2,2020,WH0167,PD0395,SPE0073,36,6,96.99
7/1/2019 AD,-14,West Language Warehouse,"940 Larry Burgs, Olympia, Washington 98501",Washington (WA),MICKE,Children's furniture,175,https://www.ikea.com/us/en/p/micke-desk-white-30213076/,Desk,50,75,73,Big,133,S1673,Woods LLC,stephaniecastillo@ewing.net,(304) 154-7096,TM1256,7,1,Q1,2019,WH1414,PD1673,SPE0022,14,28,174
27/3/2020 AD,-7,East Never Depot,"882 Hodges Ridges Apt. 312, Montgomery, Alabama 36104",Alabama (AL),HEMNES,Chests of drawers & drawer units,375,https://www.ikea.com/us/en/p/hemnes-chest-of-2-drawers-white-50374271/,Chest of 2 drawers,38,66,54,Medium,323,S1554,Gray Inc,johnsonjessica@klein.biz,(785) 188-9856,TM1257,27,3,Q1,2020,WH1037,PD1554,SPE0070,12,19,367
13/9/2020 AD,-7,West Instead Distribution Center,"1151 Samantha Expressway Suite 179, Montpelier, Vermont 05602",Vermont (VT),HYLLIS,Bookcases & shelving units,54.98,https://www.ikea.com/us/en/p/hyllis-shelf-unit-indoor-outdoor-s39401558/,Shelf unit,10,72,39,Small,221,S0399,Wright-Williams,chamilton@holland-green.info,(502) 177-7754,TM1258,13,9,Q3,2020,WH1622,PD0399,SPE0004,11,18,51.98
23/5/2022 AD,-4,East Picture Depot,"33905 Mark Drive, Dover, Delaware 19901",Delaware (DE),HAUGA,Bookcases & shelving units,179,https://www.ikea.com/us/en/p/hauga-high-cabinet-with-2-doors-white-20415046/,High cabinet with 2 doors,18,78,27,Medium,132,S0195,"Parks, Robbins and Mitchell",bhouse@white.com,(317) 185-5959,TM1259,23,5,Q2,2022,WH0719,PD0195,SPE0007,25,29,174
14/3/2020 AD,30,North Security Warehouse,"8790 Ronald Islands, Oklahoma City, Oklahoma 73102",Oklahoma (OK),IVAR,Bookcases & shelving units,1225,https://www.ikea.com/us/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s99303442/,Shelving unit w cabinets/drawers,30,226,219,Medium,426,S0707,Moore and Sons,angela05@underwood.info,(207) 122-7311,TM1260,14,3,Q1,2020,WH0607,PD0707,SPE0021,43,13,1221
26/2/2019 AD,-16,North So Warehouse,"4625 Montgomery Ways Apt. 301, Boise, Idaho 83702",Idaho (ID),LIXHULT,Cabinets & cupboards,508,https://www.ikea.com/us/en/p/lixhult-storage-combination-grey-white-orange-red-s89161631/,Storage combination,35,70,95,Small,161,S0815,"Murphy, Smith and Mccoy",eric08@herring.org,(916) 123-6782,TM1261,26,2,Q1,2019,WH0296,PD0815,SPE0128,11,27,501
7/3/2023 AD,1,North Task Distribution Center,"2779 Lindsey Turnpike, Springfield, Illinois 62701",Illinois (IL),BROR,Bookcases & shelving units,1125,https://www.ikea.com/us/en/p/bror-shelving-unit-black-s79272696/,Shelving unit,55,110,234,Small,283,S0720,"Harris, Conrad and Torres",michael28@king-chan.biz,(517) 129-3448,TM1262,7,3,Q1,2023,WH0189,PD0720,SPE0078,26,25,1120
1/12/2020 AD,-5,North Require Distribution Center,"4740 Erin Brook Apt. 624, Santa Fe, New Mexico 87501",New Mexico (NM),BILLY / OXBERG,Bookcases & shelving units,398,https://www.ikea.com/us/en/p/billy-oxberg-bookcase-height-extension-doors-white-s49280754/,Bookcase+height extension & doors,11,93,63,Small,91,S0262,Shaw PLC,kellyowens@torres.com,(317) 190-9573,TM1263,1,12,Q4,2020,WH0522,PD0262,SPE0037,25,30,388
10/7/2022 AD,7,South Thought Depot,"7768 Hickman Courts Suite 578, Frankfort, Kentucky 40601",Kentucky (KY),ENHET,Bookcases & shelving units,80,https://www.ikea.com/us/en/p/enhet-wall-cabinet-1-door-white-white-frame-s69434500/,Wall cabinet/1 door,6,30,18,Big,426,S0506,Gray Inc,johnsonjessica@klein.biz,(785) 188-9856,TM1264,10,7,Q3,2022,WH0646,PD0506,SPE0070,36,29,73
21/10/2020 AD,15,East Itself Depot,"91969 Kline Ports, Sacramento, California 95814",California (CA),EKET,Bookcases & shelving units,270,https://www.ikea.com/us/en/p/eket-wall-mounted-cabinet-combination-dark-gray-walnut-effect-s29492747/,Wall-mounted cabinet combination,13,27,69,Big,440,S0398,Owen-Bowen,dodsonbridget@baker-cantu.com,(617) 196-7486,TM1265,21,10,Q4,2020,WH1581,PD0398,SPE0010,19,4,269
22/4/2022 AD,-5,Central Attack Warehouse,"4228 Chelsea Cove, Des Moines, Iowa 50309",Iowa (IA),LIXHULT,Cabinets & cupboards,244,https://www.ikea.com/us/en/p/lixhult-storage-combination-red-orange-s49161609/,Storage combination,35,95,35,Medium,235,S0977,Brown Inc,jarroyo@harris-kim.info,(919) 126-8259,TM1266,22,4,Q2,2022,WH0277,PD0977,SPE0026,19,24,243
16/11/2020 AD,15,East Vote Warehouse,"590 Christina Ford Apt. 542, Phoenix, Arizona 85001",Arizona (AZ),RUNMARÖ,Bookcases & shelving units,99.99,https://www.ikea.com/us/en/p/runmaroe-shelf-unit-dark-gray-indoor-outdoor-10551322/,Shelf unit,15,71,35,Small,478,S0394,Andrews Inc,xramirez@burke.com,(608) 113-9781,TM1267,16,11,Q4,2020,WH0470,PD0394,SPE0042,21,6,90.99
14/1/2021 AD,-9,Goodman Warehouse,"6158 Joseph Pass Apt. 946
 Des Moines, IA 50309",Iowa (IA),ENHET,Bookcases & shelving units,15,https://www.ikea.com/us/en/p/enhet-swivel-shelf-anthracite-20514560/,Swivel shelf,8,16,8,Small,253,S0410,"Davis, Patterson and Farley",taylor07@nelson.com,(303) 115-7540,TM1268,14,1,Q1,2021,WH0145,PD0410,SPE0105,21,30,10
25/7/2019 AD,38,West Produce Depot,"38466 Perez Mountain, Springfield, Illinois 62701",Illinois (IL),YPPERLIG,Children's furniture,195,https://www.ikea.com/us/en/p/ypperlig-childrens-bench-beech-dark-red-50348668/,Children's bench,,56,35,Medium,145,S1771,"Gross, Johnson and Flores",krodriguez@davis-thomas.com,(803) 115-2874,TM1269,25,7,Q3,2019,WH0434,PD1771,SPE0089,40,2,189
21/12/2019 AD,31,North Entire Depot,"419 Wade Curve Apt. 557, Pierre, South Dakota 57501",South Dakota (SD),MALSJÖ,Cabinets & cupboards,1276,https://www.ikea.com/us/en/p/malsjoe-glass-door-cabinet-black-stained-black-stained-30303487/,Glass-door cabinet,40,186,60,Medium,414,S1001,"Mays, White and Saunders",juarezerin@west.com,(804) 115-2081,TM1270,21,12,Q4,2019,WH1514,PD1001,SPE0097,49,18,1274
26/10/2020 AD,13,Heather Warehouse,"Unit 5186 Box 8295
 Atlanta, GA 30301",Georgia (GA),ENERYDA,Cabinets & cupboards,35,https://www.ikea.com/us/en/p/eneryda-cup-handle-brass-colour-90347515/,Cup handle,30,,22,Medium,351,S0896,"Avery, Turner and Poole",russellmarc@campbell-wilson.org,(307) 155-3090,TM1271,26,10,Q4,2020,WH0113,PD0896,SPE0141,43,30,33
1/4/2021 AD,9,South Purpose Warehouse,"4206 Johnson Squares, Concord, New Hampshire 03301",New Hampshire (NH),HATTEFJÄLL,Chairs,150,https://www.ikea.com/us/en/p/hattefjaell-pair-of-armrests-black-00429426/,Pair of armrests,23,64,4,Big,218,S1408,Daniel Inc,christinekrause@walsh.net,(505) 120-4895,TM1272,1,4,Q2,2021,WH0621,PD1408,SPE0002,27,18,145
22/3/2020 AD,13,East Child Storage,"39326 Parker Extensions, Providence, Rhode Island 02903",Rhode Island (RI),BILLY / OXBERG,Cabinets & cupboards,2295,https://www.ikea.com/us/en/p/billy-oxberg-bookcase-black-brown-s69020473/,Bookcase,30,237,200,Big,227,S0869,Anderson Ltd,nscott@garner.com,(775) 145-9059,TM1273,22,3,Q1,2020,WH0190,PD0869,SPE0073,35,22,2293
26/10/2023 AD,27,East Return Storage,"8067 Matthew Loop Apt. 464, Trenton, New Jersey 08608",New Jersey (NJ),MÖRBYLÅNGA / BERNHARD,Chairs,6965,https://www.ikea.com/us/en/p/moerbylanga-bernhard-table-and-6-chairs-brown-kavat-dark-brown-s29161573/,Table and 6 chairs,,74,100,Small,253,S1418,"Vaughn, Bray and Mullins",huffmanjason@watts.com,(850) 193-4092,TM1274,26,10,Q4,2023,WH1338,PD1418,SPE0069,48,21,6959
14/10/2020 AD,8,North Street Warehouse,"571 Nicholas Roads, Frankfort, Kentucky 40601",Kentucky (KY),JAKOBSFORS,Outdoor furniture,175,https://www.ikea.com/us/en/p/jakobsfors-coffee-table-oak-veneer-90500121/,Coffee table,31,16,31,Medium,309,S1982,West-White,aaron02@ferguson.com,(701) 190-8366,TM1275,14,10,Q4,2020,WH0186,PD1982,SPE0068,11,3,168
10/1/2020 AD,13,Central Tax Distribution Center,"951 Lee Avenue Apt. 811, Madison, Wisconsin 53703",Wisconsin (WI),HAVSTA,Bookcases & shelving units,29,https://www.ikea.com/us/en/p/havsta-plinth-white-10388661/,Base frame,4,4,31,Big,84,S0596,Scott PLC,timothy70@christensen.com,(304) 143-6311,TM1276,10,1,Q1,2020,WH0326,PD0596,SPE0052,28,15,19
11/2/2020 AD,24,West Protect Distribution Center,"475 Brittney Villages Apt. 535, Augusta, Maine 04330",Maine (ME),VIMLE,Chairs,1700,https://www.ikea.com/us/en/p/vimle-chaise-longue-gunnared-medium-grey-s19298265/,Chaise longue,164,83,111,Medium,69,S1282,Archer PLC,gmccullough@robinson.com,(302) 146-1678,TM1277,11,2,Q1,2020,WH1830,PD1282,SPE0046,35,11,1697
6/8/2019 AD,-4,Central High Warehouse,"49057 Jennifer Haven, Oklahoma City, Oklahoma 73102",Oklahoma (OK),NORDLI,Chests of drawers & drawer units,1060,https://www.ikea.com/us/en/p/nordli-chest-of-7-drawers-white-s99239502/,Chest of 7 drawers,47,122,80,Big,184,S1645,Reynolds LLC,prodriguez@davis.org,(614) 164-2802,TM1278,6,8,Q3,2019,WH1768,PD1645,SPE0027,25,29,1058
10/4/2019 AD,-17,West Us Distribution Center,"6519 Thomas Alley, Helena, Montana 59601",Montana (MT),BILLY / OXBERG,Bookcases & shelving units,258,https://www.ikea.com/us/en/p/billy-oxberg-bookcase-with-glass-doors-white-s69281804/,Bookcase with glass doors,11,79,47,Small,68,S0280,Brooks-Lewis,christinebell@shepard.org,(808) 173-4884,TM1279,10,4,Q2,2019,WH0894,PD0280,SPE0023,13,30,253
8/6/2022 AD,8,North Star Distribution Center,"48706 Avila Square, Jefferson City, Missouri 65101",Missouri (MO),AGAM,Chairs,195,https://www.ikea.com/us/en/p/agam-junior-chair-white-90253535/,Junior chair,43,79,41,Big,219,S1288,Garcia LLC,frenchbrandi@lang.com,(503) 134-6563,TM1280,8,6,Q2,2022,WH1109,PD1288,SPE0098,26,18,188
22/7/2022 AD,25,North Yes Warehouse,"4636 Haley Drive Suite 372, Madison, Wisconsin 53703",Wisconsin (WI),BINGSTA,Chairs,595,https://www.ikea.com/us/en/p/bingsta-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455649/,Armchair,58,76,70,Big,200,S1051,King Inc,shirleymartin@patel.com,(515) 181-6719,TM1281,22,7,Q3,2022,WH1476,PD1051,SPE0145,48,23,585
28/1/2022 AD,11,Miller Warehouse,"0470 Traci Summit Suite 592
 Columbus, OH 43215",Ohio (OH),HÄLLAN,Cabinets & cupboards,275,https://www.ikea.com/us/en/p/haellan-cabinet-white-50363729/,Cabinet,47,50,45,Small,443,S0857,"Singh, White and Moss",brandystanley@baldwin.com,(615) 159-8552,TM1282,28,1,Q1,2022,WH0032,PD0857,SPE0038,35,24,266
22/12/2021 AD,-6,West Shake Storage,"75545 Moore Junctions, Saint Paul, Minnesota 55102",Minnesota (MN),MICKE,Children's furniture,175,https://www.ikea.com/us/en/p/micke-desk-white-30213076/,Desk,50,75,73,Big,133,S1673,"Jennings, Crawford and Gibson",crystalgiles@davis-smith.org,(518) 153-1739,TM1283,22,12,Q4,2021,WH0848,PD1673,SPE0117,23,29,174
24/8/2023 AD,-7,South Of Depot,"09623 Keith Rue Apt. 656, Springfield, Illinois 62701",Illinois (IL),FLISAT,Children's furniture,139,https://www.ikea.com/us/en/p/flisat-childrens-bench-adjustable-80290779/,Children's bench,38,45,55,Small,369,S1692,Perez-West,floydjill@flores-nguyen.com,(614) 130-7821,TM1284,24,8,Q3,2023,WH1395,PD1692,SPE0045,14,21,130
18/10/2020 AD,24,East Memory Storage,"5854 Morgan Square Suite 513, Harrisburg, Pennsylvania 17101",Pennsylvania (PA),POÄNG,Chairs,1210,https://www.ikea.com/us/en/p/poaeng-rocking-chair-black-brown-robust-glose-eggshell-s19900864/,Rocking-chair,94,95,68,Small,249,S1342,"Mueller, Gill and Williams",hernandezdaniel@edwards.com,(651) 157-5406,TM1285,18,10,Q4,2020,WH1628,PD1342,SPE0107,42,18,1209
10/1/2023 AD,-7,North Building Depot,"985 Daniel Meadow, Olympia, Washington 98501",Washington (WA),PÅHL,Children's furniture,395,https://www.ikea.com/us/en/p/pahl-desk-with-add-on-unit-white-pink-s59128959/,Desk with add-on unit,58,,96,Small,72,S1713,Owen-Bowen,dodsonbridget@baker-cantu.com,(617) 196-7486,TM1286,10,1,Q1,2023,WH0318,PD1713,SPE0010,10,17,387
